weather_id,timestamp,weather_type,temperature_c,visibility_km
26765,23/08/23 14:23,RAIN,29.1,6.8
26991,2023-04-16,Clear,24.6,8.1
56477,01-26-2023 02:49,Sunny,3.4,7.2
29341,28/06/23 04:10,RAINY,32.6,6.0
10057,2023-08-08,Sunny,27.1,7.1
20648,2023-08-03,clear,32.7,5.8
33806,11-17-2023 08:23,CLR,4.8,9.5
9154,27/09/23 06:51,Sunny,19.6,8.4
18986,08/09/23,sunny,22.9,6.3
258,2023-03-09,Sunny,22.4,8.5
47996,2023-06-09,Clear,33.3,7.7
23143,20/09/23 00:51,Foggy,21.5,0.03
38527,2023-03-02 11:17:37,Rain,63.3,2.2
54997,06/02/23,RAINY,14.0,2.7
29699,2023-08-07,sunny,32.2,8.9
15064,10/11/23 09:50,CLEAR,12.6,6.5
27081,14/09/23,Clear,21.5,9.4
40696,11-12-2023 12:57,CLR,5.1,8.4
28158,08-29-2023 16:06,rain ,25.7,4.6
3763,12-24-2023 00:46,CLEAR,3.5,9.7
57518,2023-03-08,CLEAR,14.6,5.1
47252,16/10/23 21:38,Clear,8.9,8.0
31896,2023-02-15,clr,5.0,6.1
4594,12-30-2023 00:32,clr,8.7,9.5
7987,01/10/23 04:12,FOG,10.1,1.3
34321,2023-02-25,raining,10.5,2.7
49625,2023-12-07,clear,1.7,6.8
25061,2023-03-16 10:52:59,clear,23.4,9.4
10892,17/02/23 18:23,Sunny,14.3,5.6
24202,2023-03-24 07:15:46,sunny,17.0,7.0
43981,10-09-2023 09:46,clr,11.4,8.2
58837,09-03-2023 06:29,FOG,24.3,1.6
59840,17/07/23,Raining,33.3,6.7
6538,04-15-2023 21:55,CLEAR,30.9,7.0
43753,21/12/23 02:04,Fog ,11.7,2.1
21524,06-05-2023 13:00,Clear,36.1,9.7
10746,22/10/23 00:22,fog,11.8,3.1
30661,03-22-2023 13:04,rain ,21.5,2.3
13922,2023-04-03 00:30:18,Clear,25.8,7.1
43010,2023-07-13 00:56:35,foggy,32.7,3.1
32692,27/05/23 14:42,clear,38.1,9.6
45026,2023-01-29,clear,9.8,8.9
3297,05-21-2023 23:56,RAINY,36.6,6.2
28725,06-02-2023 06:24,,35.5,2.2
20363,05/08/23 19:00,CLEAR,22.2,8.3
28243,29/06/23 10:22,RAINY,41.8,
24726,09/01/23 11:46,CLR,5.2,6.2
45078,2023-11-12 07:01:38,Clear,6.2,
28275,09-29-2023 08:20,RAINY,22.9,2.1
53713,2023-01-16 10:41:37,Clear,13.5,7.2
12390,08-14-2023 18:39,rain,27.5,1.7
13787,2023-10-26 01:57:49,Rain,14.4,2.0
33133,2023-05-15,raining,,1.5
3519,23/11/23 14:19,sunny,12.0,9.7
1075,13/11/23 06:21,FOGGY,3.9,2.5
21981,03/03/23,Raining,20.4,5.8
21902,2023-11-22,CLR,3.0,8.2
27996,06-03-2023 01:43,fog,32.2,1.4
809,06-06-2023 22:20,sunny,31.4,9.9
24708,12-21-2023 07:18,FOG,7.6,0.4
49204,29/03/23,Sunny,19.8,5.1
13810,2023-10-15,RAINY,13.2,4.0
50992,2023-02-09 11:33:59,CLEAR,6.6,5.6
1339,03-28-2023 17:31,clear,19.5,5.1
10410,25/12/23 08:48,CLEAR,7.3,9.4
41420,2023-05-02,foggy,27.4,3.0
47045,2023-06-19 06:21:18,clr,37.3,5.1
27058,2023-11-14 16:48:10,Clear,6.1,9.9
53742,26/07/23 09:53,Clear,31.1,5.1
46636,2023-01-03 18:49:04,sunny,3.9,7.4
1958,13/07/23 23:26,Clear,33.8,6.9
17727,2023-05-20,Raining,34.7,1.7
12612,2023-09-10 03:12:03,Sunny,20.1,6.7
44561,2023-04-23 00:05:58,clear,26.3,5.9
41815,2023-06-03 05:20:58,fog,35.6,3.3
57528,2023-05-09,CLEAR,33.8,9.3
27276,29/07/23,Sunny,,9.0
3013,2023-10-02,Raining,14.2,6.2
19547,2023-12-18,clr,8.7,8.0
48736,2023-09-12,Clear,17.4,9.5
35839,10/03/23 00:59,Fog,20.7,0.6
53178,27/10/23 16:12,Clear,11.1,
25943,04-25-2023 03:54,Fog ,26.2,2.3
4394,15/07/23,clr,34.1,9.6
48420,2023-06-03 22:38:14,FOGGY,33.5,2.8
45574,02-17-2023 03:13,Clear,18.3,8.3
30860,09/03/23,CLR,23.8,6.0
40376,2023-08-19,,27.0,0.6
17816,09/09/23,Sunny,21.8,7.4
39589,2023-03-01,Sunny,12.9,6.7
16700,08/04/23,Foggy,27.3,2.0
49409,19/04/23,FOG,23.8,3.2
52188,19/04/23 13:26,rain,31.7,2.7
44292,06-15-2023 01:20,RAINY,27.3,2.1
23608,2023-12-28 12:07:56,Clear,6.1,7.5
59911,2023-04-11 02:10:35,Fog,30.9,2.4
21235,2023-10-09 15:45:00,clear,9.6,9.2
5681,21/11/23,fog,0.0,2.1
19641,2023-01-10,Sunny,9.0,9.9
55712,27/08/23,fog,-4.7,1.8
35405,12-18-2023 12:44,Sunny,5.7,8.2
42977,2023-02-22 08:49:56,CLR,8.6,7.3
6652,20/08/23 08:28,sunny,37.1,9.3
35682,2023-12-16 04:36:20,sunny,-0.9,9.6
49052,2023-12-03 13:06:42,rain ,7.7,6.9
12493,22/08/23,CLR,26.2,7.5
27580,05-11-2023 00:00,Foggy,34.1,2.5
52724,04/08/23,clr,28.8,5.3
37807,2023-12-04,Raining,0.4,4.4
32364,2023-04-19,Rain,27.5,6.4
51449,01-22-2023 12:24,Sunny,7.4,6.4
39972,01/06/23 09:57,sunny,28.5,6.7
155,2023-04-06 04:50:28,raining,30.0,2.8
56885,06-05-2023 02:09,Fog ,37.1,1.9
12310,2023-01-06,CLR,12.9,6.3
33660,21/06/23,Sunny,27.4,8.3
27788,2023-08-17 18:04:06,clr,23.6,5.3
41962,20/09/23 13:08,sunny,23.4,8.9
15759,2023-08-23 13:40:54,rain,26.9,5.8
23843,16/10/23,clear,10.6,7.9
4009,2023-10-19,sunny,,6.5
15884,05/03/23 18:39,Sunny,20.3,8.1
25886,04/03/23 15:01,Raining,16.3,2.3
44941,2023-08-13,Raining,31.4,3.8
4363,05/01/23,fog,8.2,2.0
320,09-26-2023 08:41,CLEAR,25.7,9.2
11629,16/04/23 10:49,CLEAR,21.1,9.7
37116,22/04/23,clr,25.1,8.7
4418,05-06-2023 17:35,sunny,33.8,8.5
26991,12/08/23,Sunny,26.7,7.2
31714,10-23-2023 15:52,Rain,17.7,7.0
7686,04-19-2023 06:32,rainy,23.8,3.5
26549,15/08/23 03:21,rain,34.6,6.0
58823,07-18-2023 11:48,CLEAR,26.0,9.7
16049,05-22-2023 15:10,rain ,40.0,3.3
2075,12/05/23,foggy,27.2,1.3
20985,15/02/23,Sunny,8.0,6.6
37703,24/02/23 03:28,sunny,14.0,
901,30/09/23,RAINY,23.5,6.2
26374,2023-08-09,CLEAR,26.7,8.6
43002,03-27-2023 17:54,clear,20.5,9.5
49272,18/10/23,Fog,16.7,
30338,09-30-2023 19:34,Raining,21.9,5.1
22463,2023-07-17,RAINY,34.3,
57906,05-26-2023 16:19,sunny,30.0,7.6
49661,07/02/23 17:29,Rain,8.6,2.9
22074,31/05/23,CLR,36.1,
34708,10/11/23 10:55,CLEAR,5.2,
14334,05/10/23,Fog,11.6,1.7
33444,01-16-2023 03:45,CLR,7.7,7.0
31521,04-10-2023 18:32,clear,27.2,7.4
46831,02-06-2023 12:35,rain ,6.4,1.8
47107,2023-04-11 10:03:23,Clear,26.4,8.1
28532,2023-05-05,CLR,32.1,
7443,23/05/23,sunny,31.7,7.7
41049,2023-03-14,Sunny,16.6,9.2
47991,2023-11-02,clear,5.1,8.5
8741,2023-02-21,CLEAR,20.8,6.3
34934,14/04/23 07:50,Fog,22.3,2.6
59384,09-12-2023 18:56,Sunny,21.9,8.6
22149,2023-04-24 04:52:06,sunny,28.0,9.3
4595,2023-01-17 06:29:15,FOG,13.9,3.0
48024,10-04-2023 09:51,Clear,9.0,8.7
634,2023-05-23 09:07:12,clr,26.8,5.8
35738,02-05-2023 09:35,Raining,17.0,3.3
13246,12-29-2023 02:56,Fog,10.5,1.1
46754,2023-06-29 09:54:10,rain ,37.9,2.4
7474,14/07/23 18:05,sunny,38.5,5.1
4070,2023-01-23 17:00:22,Clear,4.8,7.5
48898,22/12/23 09:23,foggy,10.6,2.1
827,06/08/23,clear,27.9,5.5
17816,2023-10-31,Foggy,13.4,0.6
14071,01/04/23 12:19,clr,31.3,9.2
20706,15/07/23 02:34,fog,42.5,1.4
9099,10-10-2023 16:48,CLEAR,11.3,5.7
49423,31/07/23,Fog ,40.2,1.8
46623,09/08/23,Sunny,33.5,5.7
10498,26/12/23,sunny,-9.0,6.0
42962,2023-08-23,rain ,34.4,5.8
57938,06-21-2023 11:26,clr,40.6,9.2
1575,2023-09-18,sunny,17.9,5.9
53680,2023-12-08,clear,5.1,7.1
22697,2023-10-11,Foggy,13.0,0.02
10855,01-07-2023 13:46,clr,4.1,5.5
59334,2023-09-05 18:24:30,clr,25.3,5.7
10976,14/07/23 06:12,Sunny,30.1,8.3
32382,03/03/23,Rain,10.1,5.9
6653,04/04/23 05:12,Fog ,30.7,0.8
5469,2023-10-03 05:45:19,RAINY,14.1,3.6
33131,16/10/23,sunny,12.3,5.9
16889,2023-07-27 07:58:02,Sunny,30.6,9.1
30690,14/04/23,clear,21.3,5.5
48626,2023-06-09,clear,37.2,
48291,06-07-2023 06:15,fog,29.9,2.6
49409,13/04/23 12:35,clear,27.5,8.5
20983,2023-09-05,CLR,18.0,7.5
50255,30/04/23,clear,24.5,
57323,2023-08-14 17:35:05,rainy,29.7,4.6
11095,07-08-2023 00:37,CLEAR,41.6,5.3
15327,2023-03-21,RAIN,24.0,6.8
11183,2023-02-11,sunny,13.5,7.9
42145,2023-10-18,clear,12.8,5.7
31676,27/06/23,RAINY,38.2,
22152,2023-11-19 00:58:19,Fog,7.1,2.3
56173,2023-04-03,Clear,25.0,
43346,06-03-2023 10:04,,32.3,5.7
12936,13/07/23 22:31,sunny,29.2,5.1
1552,14/10/23 01:33,rain ,8.8,5.4
4867,04/07/23 07:29,CLR,37.6,7.3
10886,2023-01-02,Sunny,7.0,8.1
37756,08/08/23,Clear,24.3,6.6
173,11/08/23,clear,23.3,5.8
32887,2023-09-25 01:16:47,clr,29.8,9.1
35898,14/06/23,rain,37.3,6.6
32073,2023-11-06 07:36:07,FOGGY,13.2,0.7
15250,04/06/23,Clear,39.3,8.1
33044,10-19-2023 01:57,clear,13.7,8.7
29628,29/03/23 08:25,clear,17.5,8.1
3245,2023-01-14,RAIN,1.8,5.9
36644,2023-10-12,raining,15.7,5.0
14892,05/04/23 02:33,,24.0,
42626,28/05/23,Foggy,33.7,
17866,08-06-2023 15:30,Clear,33.2,5.3
54446,04-21-2023 23:16,clr,34.5,7.8
27429,2023-08-22,Fog ,21.6,0.7
21475,03-24-2023 17:58,CLR,22.5,5.6
510,25/09/23,Clear,16.9,8.0
36364,01/09/23 23:26,CLR,15.9,8.2
29791,2023-09-12 08:06:19,CLEAR,14.6,5.5
29013,2023-01-16,Sunny,4.6,
47520,06-25-2023 20:17,Raining,33.7,2.2
45416,11/07/23 01:09,Fog,27.7,2.5
7721,2023-10-05 21:22:23,sunny,18.6,7.1
35858,2023-09-09,fog,20.6,3.4
8549,11-23-2023 15:16,clr,9.2,7.5
7763,11/01/23 14:51,rain ,13.2,3.9
9752,25/01/23 02:43,fog,7.3,0.8
49709,2023-03-14 00:57:24,foggy,20.5,0.1
27996,19/06/23 21:49,clear,33.3,6.7
55695,07/10/23 15:02,clear,10.4,40.3
2034,14/05/23 19:06,Rain,32.9,4.2
37116,2023-03-17 02:21:52,Clear,21.1,6.4
15851,05-02-2023 20:41,sunny,30.0,9.7
46349,04-17-2023 16:16,sunny,23.7,5.0
4209,05-02-2023 19:47,Sunny,35.0,6.7
4639,08-26-2023 05:20,Sunny,24.3,8.1
54521,2023-10-13 12:42:11,Raining,17.7,
31105,2023-09-24,Sunny,21.5,9.2
47122,2023-06-09 04:22:45,Fog,39.2,
34993,06/07/23,sunny,32.9,9.3
17795,16/03/23,CLR,20.0,7.3
53216,2023-12-11,clear,3.0,7.9
37142,2023-12-07,Sunny,-0.5,5.9
33438,17/10/23,fog,16.1,0.6
12796,2023-11-26 00:40:46,CLR,0.2,6.7
5870,06/04/23 20:27,rainy,25.6,5.4
36725,09-17-2023 05:24,clear,21.6,6.2
29350,24/06/23,RAIN,37.2,3.9
39595,09-26-2023 03:42,FOG,21.4,1.0
26987,01-27-2023 15:15,sunny,1.8,6.5
5260,2023-09-27 10:12:23,Clear,23.2,8.5
35548,2023-08-28,sunny,28.5,6.1
34159,2023-07-25,fog,26.0,1.3
22892,21/04/23 19:31,clr,29.3,
6541,03-11-2023 00:37,Sunny,20.6,7.2
55347,14/06/23,RAINY,33.1,3.8
59559,20/08/23,sunny,24.1,8.5
26665,22/06/23 09:21,CLEAR,33.7,9.2
45561,02-05-2023 14:11,,5.6,5.6
28769,2023-05-13 01:49:07,Clear,31.4,8.3
4668,20/03/23 19:57,CLR,14.9,9.3
22173,2023-11-27 12:53:26,Clear,10.6,
8469,03/11/23,sunny,13.1,5.8
1900,2023-02-07 04:41:49,Raining,10.2,4.8
14025,24/05/23 03:01,Sunny,33.2,6.3
51784,08-29-2023 02:21,Fog,24.1,0.06
24628,2023-07-13,foggy,,0.6
4922,21/05/23 03:20,Fog,32.8,2.5
31666,2023-09-25,FOG,19.7,0.9
30586,19/06/23,sunny,37.9,7.9
2630,11/05/23 23:34,Clear,33.6,8.1
15294,2023-05-03,Clear,40.7,9.6
36381,2023-03-20 06:55:47,rain,-5.6,
29008,2023-05-29 03:17:54,RAIN,26.3,5.0
20011,2023-02-21 10:19:11,sunny,10.9,5.1
57277,2023-08-31,RAINY,30.5,1.6
9480,2023-07-29 15:38:51,Clear,33.0,5.2
21142,11-24-2023 00:28,Foggy,3.2,0.2
47745,07-11-2023 08:59,sunny,33.2,5.4
13700,02-11-2023 08:56,Clear,8.9,8.9
42227,2023-06-27,raining,34.0,3.4
34873,01-14-2023 13:20,raining,9.8,6.3
36965,2023-02-23 09:53:11,clear,11.3,5.1
51370,12/04/23,Sunny,24.4,5.7
46449,2023-03-26,Sunny,55.8,9.4
11446,02-24-2023 08:28,Rain,9.5,1.8
11233,22/10/23,Foggy,19.5,0.09
57437,22/10/23,sunny,10.9,5.7
14088,2023-11-28,CLR,12.3,9.6
22247,15/09/23,clear,13.7,9.9
58442,02-18-2023 19:53,Clear,15.2,7.6
1042,2023-02-24,rain ,14.2,4.8
54086,2023-09-28,clear,21.0,5.8
38559,2023-09-16 01:55:28,FOGGY,22.8,1.1
26273,22/05/23,raining,35.4,6.5
12809,10/02/23,RAINY,5.6,28.4
52423,05-09-2023 17:51,clear,36.4,5.4
50187,24/05/23 23:05,clear,27.5,
34978,16/07/23 17:44,Rain,40.1,2.3
8869,09-16-2023 21:15,clr,17.2,5.9
16284,2023-10-24 12:38:23,Raining,18.1,3.1
15239,07/10/23 15:52,Sunny,12.4,8.5
49729,2023-03-11 07:50:59,fog,5.1,3.3
44371,2023-07-04,Sunny,40.1,7.1
46538,07/05/23 00:15,Sunny,37.9,9.5
5076,2023-02-21,sunny,11.5,9.3
36233,28/10/23 21:25,raining,13.7,
29752,10-03-2023 00:32,fog,13.8,0.2
51711,2023-04-25,rainy,31.2,2.2
31020,17/09/23,CLR,16.4,6.7
56789,29/01/23,clr,8.4,9.3
15380,29/01/23,clear,5.2,5.3
58652,20/02/23 21:34,sunny,10.4,6.6
9449,10/08/23,foggy,28.5,0.5
3705,30/06/23,raining,32.4,4.4
26937,2023-05-24,sunny,20.5,
16112,10/07/23,CLR,34.5,8.8
3874,29/09/23 17:35,raining,12.1,5.7
28353,15/01/23 01:50,raining,13.7,1.6
26920,04-21-2023 23:00,sunny,26.6,6.7
16740,2023-03-31 23:26:40,clr,18.2,9.7
22504,23/09/23 16:27,RAIN,20.9,3.8
15162,2023-06-29 00:16:16,raining,40.1,6.2
11229,30/05/23,rain ,37.4,
34615,01/05/23 14:22,clear,27.1,5.6
11925,18/11/23,foggy,10.4,3.0
12777,2023-02-18,Sunny,13.8,9.0
2108,09-09-2023 07:42,foggy,16.4,2.9
17456,04/03/23,CLEAR,15.6,6.5
52378,2023-08-25 02:04:43,Foggy,26.5,0.8
48510,2023-03-10,clear,13.6,6.2
42757,07-03-2023 06:37,clr,33.2,9.3
13330,13/04/23 12:58,foggy,23.5,1.1
19038,2023-01-05,Foggy,9.0,2.6
5509,2023-01-13 20:50:04,rainy,-9.2,5.2
50027,29/11/23,Foggy,7.2,0.5
58289,08/09/23,Sunny,26.1,6.6
19204,05-13-2023 22:38,Sunny,31.1,6.5
21788,27/04/23,Rain,33.1,2.3
18929,13/07/23 03:48,fog,31.9,2.2
3582,14/01/23,Sunny,6.3,8.1
34831,06-13-2023 16:53,RAINY,26.7,6.4
11773,07-12-2023 18:39,CLR,33.8,5.1
50350,2023-04-07 06:11:45,Raining,28.2,3.5
15574,2023-11-14 04:06:16,CLEAR,5.8,7.4
58933,22/09/23 13:27,rain,25.0,
10579,2023-11-07,Fog ,4.0,0.9
8063,29/09/23 20:47,RAIN,19.9,6.0
26731,11-07-2023 14:07,Clear,8.1,9.0
32186,02-18-2023 22:01,sunny,16.5,6.8
11380,2023-04-19 15:50:47,RAIN,22.2,6.5
43295,23/07/23 01:22,sunny,36.8,5.7
11668,03/02/23 06:33,RAINY,11.3,2.9
57570,01-07-2023 02:06,fog,6.2,0.7
28978,2023-11-07 20:47:05,CLR,6.7,5.4
53385,09/12/23 16:11,CLEAR,6.3,5.9
21182,03-23-2023 06:13,Fog ,21.2,0.6
59469,12/03/23,Clear,17.7,5.2
34624,2023-03-16 16:31:03,clr,19.4,9.9
24554,17/01/23,Clear,12.9,7.6
37351,2023-03-09,clr,14.8,9.0
23602,2023-03-14 17:29:40,clr,21.6,8.3
138,09-24-2023 21:12,rainy,25.0,2.1
48425,2023-08-17 02:26:21,FOG,34.3,3.3
17111,13/09/23 18:58,CLR,15.1,5.5
42659,2023-02-10,sunny,10.6,6.4
28648,12-03-2023 16:41,rain,11.1,3.4
18217,06/09/23,RAIN,25.6,2.2
37280,07-30-2023 21:19,clear,29.4,7.0
20057,06-08-2023 16:30,sunny,32.9,9.1
18357,2023-03-19,RAINY,17.6,2.7
36550,09/06/23 23:07,CLR,34.6,5.9
14780,05/02/23,clear,14.3,9.7
4996,16/09/23,clr,16.9,8.6
8837,14/08/23,rainy,23.1,6.8
14586,2023-04-16 18:54:38,CLR,26.7,5.9
19652,02/08/23,CLR,24.9,9.5
15638,07-13-2023 17:36,Sunny,37.0,7.6
35067,2023-10-08 09:09:50,Clear,12.6,8.5
54126,06-16-2023 17:12,Clear,33.7,8.2
11010,30/03/23,Fog ,27.9,0.05
48810,2023-11-01 17:59:03,Clear,-7.3,6.1
51640,2023-04-13,clr,-3.2,8.3
41413,2023-08-02,clr,28.4,6.8
27904,2023-11-27,clear,12.8,6.6
48723,2023-06-08,Clear,32.8,7.8
7487,2023-03-23 18:15:30,Rain,20.4,2.5
24748,03-19-2023 04:59,FOGGY,19.1,0.6
38990,2023-12-09 14:33:25,clr,9.8,7.4
15883,02-13-2023 06:46,Sunny,17.6,8.9
59844,11/10/23 03:22,Fog ,16.5,2.3
6714,2023-10-02 19:16:45,Rain,12.1,2.3
9637,2023-09-16,Sunny,18.8,6.1
52154,25/10/23,sunny,14.7,
23866,09/05/23 05:34,FOG,34.6,2.7
45879,2023-08-22 02:24:30,clr,28.0,7.1
25282,10/02/23 14:45,CLEAR,23.3,8.9
27836,01/07/23,clr,29.2,6.6
37423,12/02/23 06:16,Sunny,16.9,7.9
22938,24/03/23 01:37,Fog ,11.2,2.8
6710,08-16-2023 02:33,clear,25.1,8.5
20798,01/01/23 04:43,clear,9.0,7.4
9096,05-08-2023 09:23,Clear,32.8,6.0
12519,04-16-2023 19:36,Clear,27.0,8.5
14629,2023-11-24 04:16:37,foggy,2.7,2.1
24218,2023-07-20 09:53:47,raining,34.4,3.4
12272,21/11/23 08:05,Sunny,5.8,8.2
31497,01-19-2023 06:52,Raining,11.1,2.2
58676,2023-04-06 06:33:00,FOG,31.1,1.1
56365,2023-01-23,Clear,5.3,5.6
14866,15/11/23,Fog ,9.1,1.0
7394,02-08-2023 05:14,rain,10.3,1.8
3938,2023-08-16,clear,31.6,7.9
58233,10-22-2023 23:47,raining,7.9,1.5
11747,02-15-2023 18:25,clear,8.6,5.6
24375,08-15-2023 00:35,raining,20.8,2.8
39112,2023-03-17 16:03:49,sunny,16.3,9.8
49995,02-28-2023 20:56,sunny,11.2,8.8
39618,2023-12-08 17:49:42,sunny,-3.6,8.6
49313,08/11/23,Clear,1.8,5.0
33113,13/01/23 12:21,Raining,7.2,5.2
10744,30/08/23 20:10,raining,29.8,3.7
22074,2023-09-08 04:11:55,sunny,19.4,9.2
18738,09/02/23 10:22,clr,14.7,6.6
25486,06/10/23,clr,18.2,6.1
44201,2023-08-06 10:35:11,sunny,28.5,
37593,2023-04-24,FOG,31.2,1.1
32004,2023-10-09 14:17:36,clear,14.3,6.5
57652,04/05/23,sunny,36.6,6.7
4439,2023-12-20 20:19:19,clear,-2.3,6.7
23198,04-18-2023 13:33,sunny,24.6,9.3
11119,2023-04-25,RAIN,25.6,4.7
55251,2023-06-17,sunny,38.7,6.6
39255,07/06/23,sunny,31.4,
39297,02-08-2023 22:16,clear,14.2,7.3
21212,09/09/23 19:53,CLEAR,25.0,5.1
45714,10/07/23,CLR,36.4,6.6
58681,25/09/23 02:38,RAIN,26.2,1.8
32099,2023-01-29 22:52:04,Sunny,11.8,5.9
39899,20/02/23,CLR,15.7,5.5
38866,2023-11-23 16:18:49,CLR,5.1,9.8
22284,2023-08-15 05:03:03,Rain,25.8,6.3
31318,06/09/23 16:08,clear,12.4,5.2
43259,27/12/23 20:39,sunny,2.8,9.6
42030,31/10/23 19:04,sunny,22.3,6.5
54514,2023-05-14,raining,33.0,3.7
29071,01-08-2023 01:04,clr,2.1,9.6
30740,16/07/23,sunny,32.0,
41009,06-10-2023 08:57,Sunny,34.0,8.1
33998,14/09/23 17:24,CLR,20.2,7.9
39666,19/01/23,raining,1.2,3.4
44083,03-22-2023 15:47,CLEAR,24.3,6.7
20740,22/04/23 03:00,sunny,23.1,5.2
3173,05-10-2023 02:28,Clear,36.3,8.9
15066,04-01-2023 17:48,Sunny,28.4,7.6
15492,22/08/23 07:22,FOGGY,32.3,3.0
52986,2023-02-07,RAINY,17.5,4.8
1666,2023-04-21 11:57:53,Sunny,28.6,5.1
34783,2023-07-02 07:37:35,Fog,28.4,2.8
36146,12-23-2023 17:40,clear,5.7,5.1
40565,2023-03-12 05:43:06,Clear,14.3,9.6
25105,2023-11-23,CLEAR,11.4,5.5
989,2023-07-04,Sunny,31.1,7.7
27470,2023-05-28,rain,25.3,4.5
20137,26/08/23 05:57,Fog,24.7,3.4
59455,10-15-2023 05:12,foggy,11.4,0.4
1121,07-19-2023 10:40,RAIN,33.2,3.7
21408,28/02/23,CLEAR,11.1,7.4
52246,2023-02-25,rainy,8.6,1.9
2205,2023-02-26 15:41:29,CLEAR,15.7,7.8
37923,2023-06-19,Clear,42.6,7.3
1784,27/10/23,rainy,11.0,3.7
24884,2023-06-29,rainy,32.1,3.0
42953,06/10/23 10:44,clr,17.8,8.0
6802,09/09/23 11:46,clear,22.2,9.0
57439,08-17-2023 00:43,Sunny,26.0,5.1
56008,29/07/23 21:12,RAINY,24.7,4.9
38170,2023-10-07,CLR,15.1,6.5
32881,02/03/23,clear,11.1,5.4
51523,07-04-2023 04:32,clr,38.3,6.6
15345,2023-03-09 00:19:57,Fog,22.3,0.7
24478,2023-12-03 19:47:50,clr,12.7,6.7
10321,11/11/23 03:41,RAINY,8.5,5.7
42003,21/07/23,CLEAR,36.2,7.8
50652,2023-10-30,rain,16.2,3.4
47835,2023-04-10,clear,21.4,5.4
21683,2023-07-05,clr,33.7,5.2
53527,2023-06-15 19:10:15,Sunny,35.3,5.2
27352,23/06/23,FOG,39.1,1.4
23759,2023-11-22,CLEAR,14.9,7.0
21152,26/06/23,rain,39.3,4.8
14648,02/04/23 20:03,clr,26.7,
56343,02/12/23 06:37,Foggy,10.4,1.1
53243,2023-05-22 23:19:42,rain ,29.0,5.6
47629,15/12/23,Clear,10.1,7.8
49147,22/04/23 11:49,CLEAR,33.6,9.9
29351,2023-06-29,Fog,31.2,0.3
57748,2023-03-07 12:25:15,clr,25.9,6.5
48790,2023-02-26,clear,15.3,9.0
19035,2023-07-05 01:57:42,Fog,37.6,2.0
51978,2023-03-30,sunny,16.8,5.6
41958,2023-02-17 17:08:22,clear,61.5,5.4
30611,2023-05-12,CLEAR,31.4,
50651,03/10/23,raining,9.1,3.7
5147,2023-07-06 03:34:34,sunny,32.4,7.2
38600,2023-10-05,FOGGY,11.8,2.6
59493,2023-01-31,rain ,8.3,2.3
46131,2023-03-19,sunny,22.6,5.0
49859,08-21-2023 02:09,clr,25.2,8.8
28057,09/10/23 03:11,Sunny,15.6,8.1
10624,24/03/23,CLEAR,15.6,7.9
40906,2023-03-12 13:32:13,sunny,20.3,5.6
16699,2023-02-15 03:17:22,Foggy,10.9,2.0
38326,2023-06-13 02:22:04,Raining,37.3,
36946,13/03/23,clear,18.9,7.9
9320,2023-01-29,CLEAR,10.4,5.4
47951,2023-08-13 14:28:03,rain,26.0,5.0
22245,04-08-2023 22:42,CLR,27.2,7.2
28683,04-18-2023 07:42,clr,26.6,5.6
15759,12-30-2023 06:25,Sunny,-0.7,6.4
5878,25/09/23,clear,16.8,7.6
46826,27/07/23 22:05,Sunny,36.4,6.3
12691,12/12/23,clear,6.6,9.2
27188,06/12/23,Sunny,13.3,6.2
20964,02-06-2023 16:02,CLR,14.4,5.5
20983,01-07-2023 20:50,CLR,9.4,7.9
45530,28/05/23,Sunny,29.2,6.2
4535,14/04/23,Fog,26.3,0.9
13220,2023-02-14,CLR,13.7,5.2
39864,04/10/23 07:33,Raining,16.1,4.2
24584,2023-10-01 14:48:49,RAIN,3.5,3.3
21870,05/10/23 15:41,clear,8.3,8.3
31817,05/01/23 11:05,clear,4.4,5.5
20467,22/08/23,clear,27.6,5.2
51929,04-05-2023 20:20,CLEAR,27.1,9.8
1427,2023-05-18,sunny,,7.3
33497,2023-03-31,CLR,22.5,7.4
1470,19/01/23,raining,7.2,6.6
16127,02-28-2023 09:35,clr,17.1,5.2
58009,05-06-2023 14:57,Clear,37.7,8.9
4519,2023-09-29 19:39:21,raining,17.8,5.9
32649,10/06/23 17:56,clear,33.2,6.9
12377,02-05-2023 03:22,RAIN,6.6,2.8
34163,08-15-2023 00:16,Raining,24.4,3.4
56112,29/12/23,,3.7,1.3
39534,2023-05-28,RAINY,33.6,5.2
12360,2023-12-21,Sunny,2.6,8.5
45321,24/08/23 00:30,Raining,27.4,3.2
18800,07-01-2023 15:19,CLR,33.2,7.4
47368,2023-09-16 17:12:55,clear,19.8,8.3
52721,2023-08-02,Fog ,25.7,2.5
25205,15/07/23,Clear,32.1,5.8
25594,10/09/23 23:51,CLR,19.9,7.4
54282,12-12-2023 10:32,sunny,7.0,
44393,25/04/23,Rain,22.3,6.3
33070,11/08/23 05:53,foggy,27.0,1.5
19129,08-25-2023 10:19,rain ,35.1,3.6
34678,10-10-2023 10:08,CLR,9.3,7.7
16371,12-06-2023 06:36,Clear,2.9,5.3
52714,2023-01-09 19:20:49,Sunny,6.0,6.3
3554,19/09/23,clear,21.2,8.0
44367,07-05-2023 04:52,Fog,36.6,0.7
22245,16/09/23 01:46,clear,19.0,6.3
5713,2023-09-22,rainy,19.1,4.1
59677,2023-01-29 05:02:14,Foggy,3.5,2.5
