road_id,road_type,num_lanes,num_signals,zone_type
RD09485,resdntl,3,15,residential
RD11291,urban,,8,industrial
RD15332,highway,11,2,commercial
RD15384,urban,4,9,INDUSTRIAL
RD06826,residential,3,8,INDUSTRIAL
RD00994,residential,2,10,commercial
RD03081,residential,1,5,
,highway,6,0,industrial
RD18980,residential,1,15,commercial
RD12508,RESDNTL,2,7,Residntl
RD04062,urban,2,11,commercial
RD18242,Urbn,,10,commercial
RD19912,highway,6,0,industrial
RD10293,Resdntl,2,15,commercial
RD01272,HIGHWAY,4,0,industral
RD04205,residential,1,6,residential
RD01950,highway,4,2,industrial
RD16842,RESDNTL,3,14,industrial
,residental,2,8,residential
,residential,,6,commercial
RD18749,residential,,10,Industral
RD03112,highway,5,1,residential
RD12686,residential,2,,commercial
RD15322,residential,,11,commercial
RD12886,residential,1,15,industrial
RD18274,highway,5,2,industrial
RD00833,highway,6,0,commercial
RD15513,hghway,6,2,industrial
RD06962,highway,5,2,COMMERCIAL
RD01679,residential,1,5,residential
RD17275,urban,3,6,commercial
RD19572,residential,1,10,residential
RD21398,residential,1,8,commercial
RD04463,Urbn,2,4,residential
RD03828,residential,1,11,commercial
RD17782,residential,3,11,residential
RD10235,URBAN,2,7,commercial
RD10636,residential,1,5,industrial
RD20490,highway,3,2,commercial
RD01220,residential,2,5,commercial
RD21618,resdntl,2,6,commercial
RD08795,urban,4,7,INDUSTRIAL
RD02503,urban,4,5,commercial
RD07708,residential,2,7,commercial
RD13388,residential,2,8,residential
RD01902,residential,2,15,INDUSTRAL
RD21224,residential,1,,residential
RD01661,HIGHWAY,,2,Industral
,hghway,5,2,industral
RD21111,residential,3,14,Residntl
RD00551,residential,1,12,residental
RD02153,resdntl,2,13,residential
RD07590,urban,2,7,commercial
RD15278,highway,5,0,INDUSTRIAL
RD19001,urbna,3,3,industrial
RD10680,highway,4,3,industrial
RD00187,residential,3,13,industrial
RD02159,urban,2,5,commercial
RD12628,Hghway,11,0,RESIDENTIAL
RD17389,urban,3,8,commercial
RD00548,residential,2,8,residential
RD14102,residential,3,11,Residntl
RD13665,urbn,4,4,
RD09072,residential,,6,residential
RD01319,Urban,2,,commercial
RD17991,urban,4,6,commercial
RD14354,hghway,,2,commercial
RD03885,Hghway,5,1,residential
RD05124,residential,3,5,Commercial
RD01724,residential,2,5,residential
RD11388,urban,2,3,Residential
RD11529,urban,3,11,Residntl
RD20009,resdntl,1,14,residental
,urban,2,,commercial
RD12555,urban,4,8,COMMERCIAL
RD14413,highway,,0,residential
RD15846,residential,3,13,residential
RD08319,urban,3,6,industrial
RD04885,urban,4,11,industrial
RD01096,highway,3,0,COMMERCIAL
RD05501,highway,3,0,commercial
RD09346,residential,-1,12,residential
RD12533,HGHWAY,4,2,Industrial
RD07420,urban,4,11,commercial
RD07306,highway,,1,residential
RD05737,highway,6,2,industrial
,urban,4,4,RESIDENTIAL
RD15245,highway,4,1,comerical
RD00477,urban,2,11,residental
RD20551,residental,1,8,residential
RD13397,residential,3,14,residential
RD20946,highway,6,2,commercial
RD04906,urban,4,6,residential
RD11942,highway,5,1,industral
RD15679,HGHWAY,6,3,INDUSTRIAL
RD18060,residential,2,9,residential
RD15983,urban,4,4,commercial
RD00118,URBAN,2,5,residential
RD19377,RESIDENTIAL,1,,residental
RD00624,Residential,1,11,commercial
RD10150,urban,4,5,commercial
RD16835,urban,4,6,commercial
RD05980,highwy,3,1,INDUSTRAL
RD00413,residential,2,11,residential
RD01177,residential,,8,Residential
RD20811,RESDNTL,2,5,commercial
RD11702,URBN,4,3,commercial
RD13489,residential,3,10,industrial
RD18622,Highway,5,2,industrial
RD14353,residential,1,10,residential
RD16025,RESIDENTIAL,-1,,commercial
RD13780,urban,2,7,residential
RD16418,urban,4,9,
RD19983,residental,3,10,residential
RD19633,residential,2,14,industrial
RD06810,HGHWAY,6,2,residental
RD03713,highway,5,,Commercal
RD00446,resdntl,2,,residental
RD15291,Hghway,4,1,commercial
RD19327,Residential,1,11,residential
RD17441,urban,3,11,commercial
RD07161,highway,3,1,commercial
RD21547,residential,2,6,residential
RD11653,residential,3,14,residential
RD18176,highway,4,0,Commercial
RD00021,residential,3,7,commercial
RD05311,highway,6,1,commercial
RD11317,urban,4,6,Industrial
RD14838,residential,3,6,residental
RD09665,Residential,,,residential
RD03074,residential,2,9,residential
RD16978,URBN,4,3,industrial
RD01848,residential,10,6,residental
RD04260,hghway,5,0,industral
RD02744,residential,2,9,residential
,residential,1,15,industrial
RD10554,urban,3,4,Residential
RD11139,urban,2,6,residential
RD05475,Highway,,,commercial
RD12739,highway,3,0,residential
RD19777,highway,,1,residental
RD14476,urban,4,11,RESIDENTIAL
RD04128,urban,2,3,commercial
RD12329,urban,2,,industral
RD16869,residental,3,13,residential
RD14970,highway,5,1,Commercial
RD10569,highway,3,2,industrial
RD21285,residential,1,5,Residential
RD07132,residential,1,10,residential
RD03395,residential,3,8,residential
RD20647,residential,10,6,residential
RD21701,URBN,10,11,residential
RD04210,residential,3,5,commercail
RD21276,residential,2,6,RESIDENTIAL
RD08992,urban,4,11,comerical
RD18866,residential,2,12,Residential
RD18693,residential,3,15,Commercial
RD13064,urban,0,7,residential
RD08457,urban,2,5,commercial
RD21635,urban,3,6,Residntl
RD12858,urban,3,7,industrial
RD00333,residential,1,12,residential
RD12749,highway,4,3,Residential
RD20386,Urban,4,6,
RD14920,urban,3,10,Commercial
RD02546,residential,3,,industrial
RD12592,residential,3,5,
RD13375,urban,2,6,industral
RD14049,urban,4,8,residential
RD09440,residential,3,15,residental
RD01221,urbn,4,3,RESIDENTIAL
RD21437,residential,3,7,residential
RD03266,urban,4,11,commercial
,residential,2,11,comerical
RD12353,residential,2,14,residential
RD14191,residential,2,15,Residntl
RD15947,highway,,2,Commercal
RD00985,urban,4,,
RD06148,urban,2,9,residential
RD10829,residential,2,9,residential
,urban,3,5,
RD20978,residential,1,15,residential
RD12836,urban,2,3,industrial
RD06613,urban,4,4,Commercial
RD14717,residential,1,10,Industral
RD08938,urban,3,,residential
RD01194,highway,5,1,Industral
RD17354,residential,3,5,residential
RD05506,residential,2,15,residential
RD01701,Resdntl,3,8,residential
RD10061,Residential,1,5,residential
RD06626,residential,2,6,Residntl
RD03948,urban,3,11,industrial
RD00008,HIGHWAY,4,0,commercail
RD00123,highwy,5,0,INDUSTRIAL
RD13395,highway,3,2,commercial
RD08264,urban,2,8,commercial
RD15996,residential,3,,residential
RD18977,residential,-1,7,residential
RD14396,residential,3,9,residential
RD03100,urbn,2,5,residential
RD15658,urbna,10,9,industrial
RD03133,residential,1,12,commercail
RD16402,residential,3,6,Commercal
RD07483,resdntl,3,12,residential
,residential,3,11,residential
RD10669,residential,1,8,commercial
RD05415,residential,3,,Residential
RD06760,urban,3,,commercial
RD21866,URBN,3,8,industrial
RD05543,highway,3,0,commercial
,residential,2,6,industrial
RD10534,hghway,6,2,commercial
RD15181,residential,2,10,RESIDENTIAL
RD04838,resdntl,3,14,commercial
RD03328,resdntl,1,13,Commercial
RD01207,residential,3,11,industrial
RD06424,urban,11,7,industrial
RD07861,hghway,5,0,industrial
RD04500,urban,2,6,industrial
RD07513,residential,1,7,residential
RD10392,urban,4,9,commercial
RD03557,resdntl,3,9,residental
RD07209,urban,4,11,industrial
RD18114,highway,5,3,Commercial
RD19698,urban,3,7,residential
RD01168,resdntl,1,5,Residntl
RD08161,RESDNTL,3,8,industrial
RD20147,residental,,7,commercial
RD15035,urban,4,9,INDUSTRAL
RD16972,urbna,,7,commercial
RD19246,HGHWAY,6,0,comerical
RD02333,urban,4,7,commercial
RD06708,urban,3,,Commercial
RD15171,residential,2,14,comerical
RD06202,urban,3,9,industrial
RD12276,residential,2,7,
RD01255,residential,,5,residential
RD11216,residental,2,11,commercial
RD07197,RESIDENTIAL,3,12,commercial
RD16760,highway,4,2,Commercal
RD05327,highway,6,0,Residential
RD16829,urban,3,4,
RD04935,urban,2,10,commercial
RD21069,residential,3,8,residential
RD21063,urban,2,7,commercial
RD18746,urban,2,8,Industral
RD18238,RESDNTL,2,11,commercial
RD19150,highwy,5,3,commercial
RD10630,Resdntl,3,9,residential
RD01869,urban,3,7,Commercal
RD11320,urbna,2,5,residential
RD09064,highway,6,2,comerical
RD14103,urban,3,5,commercial
RD14329,residential,2,,Residntl
RD15116,residential,,7,residential
RD17715,urban,2,7,commercial
RD08926,urban,,10,Industrial
RD17048,residential,1,15,residental
RD00251,RESIDENTIAL,1,15,residential
RD09546,residential,2,6,commercial
RD06257,residential,3,12,commercial
RD08837,Urban,2,7,residential
RD00965,highway,4,1,INDUSTRIAL
RD19624,residential,2,10,RESIDENTIAL
RD11318,urban,2,8,RESIDENTIAL
RD16301,urban,3,4,
RD03875,residential,3,10,residential
RD21263,urban,2,,Residential
RD20454,urban,4,7,commercial
,urban,2,5,Residential
RD05098,residential,3,13,RESIDENTIAL
RD16731,resdntl,3,5,commercial
RD19464,urban,4,9,residential
RD18734,urban,3,4,commercial
RD04620,highway,,1,commercial
RD10275,highway,4,2,Commercal
RD03522,highway,6,3,INDUSTRIAL
,highway,3,1,
RD01336,URBAN,4,8,commercial
RD16852,urban,4,4,commercial
RD06836,urban,,7,commercial
RD19841,urban,,8,commercial
RD10041,residential,1,14,Commercal
RD15688,HGHWAY,11,1,residental
RD16554,HIGHWAY,3,,industral
RD01516,residential,1,9,residental
RD00888,urban,,8,commercail
RD07488,RESDNTL,2,5,commercial
RD20098,residential,2,14,Residntl
RD01215,highway,3,3,commercial
RD06491,highway,5,1,residential
RD20869,urban,2,3,commercial
RD17229,RESDNTL,1,,commercial
RD07279,residential,3,15,
RD00458,urban,4,10,commercial
RD21347,residential,3,6,residential
RD10042,urban,3,5,commercial
RD11238,RESDNTL,1,6,residental
RD17197,highway,5,1,commercial
RD20720,Residential,2,8,residential
RD14086,highway,4,2,commercial
RD08461,Resdntl,1,7,commercial
RD10289,Residential,3,12,RESIDENTIAL
RD13546,urban,2,11,residential
RD07096,residential,,11,Commercial
RD10548,highway,,0,COMMERCIAL
RD14409,residential,2,7,residential
RD20657,highway,5,1,Industrial
RD06419,urban,4,9,residential
RD21497,highway,3,,commercial
RD18735,urban,3,4,residential
RD08581,hghway,6,3,industrial
RD19688,highway,5,2,
RD00735,highway,3,2,residential
RD16634,residential,1,13,industrial
RD12060,Urban,2,10,Commercial
RD21081,urbn,2,10,RESIDENTIAL
RD00794,residential,2,8,residental
RD20810,urbna,3,11,Commercal
RD07026,urban,2,8,Residntl
,highwy,,3,COMMERCIAL
RD16803,residential,2,8,industrial
RD18181,highway,4,3,residential
RD05258,urban,4,11,COMMERCIAL
RD00471,highway,5,2,commercial
RD11171,highway,3,0,residential
RD02429,urban,3,11,industrial
RD05381,urbn,4,10,residential
RD19270,residental,3,14,residential
RD14044,urban,4,,COMMERCIAL
RD16575,URBN,3,8,residential
RD16859,Urban,3,6,residential
RD07906,urban,3,,RESIDENTIAL
RD18501,Hghway,4,3,Residential
RD11169,urban,3,3,Residential
RD05128,Residential,2,6,residental
RD12664,highway,3,3,Commercal
RD04693,urban,4,3,residental
RD05785,residential,2,13,residential
RD04898,HIGHWAY,4,2,residential
RD14995,residential,2,10,residential
RD03301,urban,3,,commercial
RD17581,Highway,3,2,
RD17628,urban,2,9,residential
RD11854,urban,2,6,commercial
RD09748,urban,,6,INDUSTRIAL
RD15914,residential,10,7,residential
RD21038,highway,3,0,residential
RD00217,urban,0,8,commercial
RD16035,urbna,2,9,
RD19549,highway,3,1,commercial
RD02341,urban,3,6,residential
RD21891,urban,4,8,
RD06581,urbn,,11,commercial
RD20577,highway,6,3,industrial
RD10671,urban,3,8,commercial
RD10335,urban,2,9,commercial
RD04625,residential,2,10,commercial
RD19092,URBN,4,5,commercial
RD04157,urban,2,3,Commercial
RD20078,residential,3,11,commercial
RD21927,highwy,5,3,industrial
RD04962,highway,5,0,industrial
RD09212,highway,6,,comerical
RD21824,urban,3,10,residential
,urban,3,8,industrial
RD03699,residential,3,9,commercial
RD03036,highway,4,0,Commercal
,Urban,3,7,commercial
RD00840,HGHWAY,3,0,industrial
RD00438,urban,2,10,Commercial
RD01017,Residential,2,6,residential
RD13316,residental,1,11,residential
RD05035,urban,,10,residential
RD18462,residential,2,6,residential
RD11964,Resdntl,2,10,residential
RD01915,RESIDENTIAL,1,7,
RD18726,urban,4,4,commercial
RD16305,residential,3,5,residential
RD03338,urban,2,9,industrial
RD01119,urban,2,10,industrial
RD04389,Urban,2,9,residential
RD09180,residential,2,15,
RD15738,RESIDENTIAL,3,,residential
RD05465,residential,1,14,industral
RD07952,urban,2,8,commercial
RD01945,highwy,6,0,commercial
RD02445,residential,1,14,
RD02807,highway,4,2,Industral
RD00684,highway,3,0,Residntl
RD06392,residential,10,12,Residential
RD03666,urban,4,3,industrial
RD01458,residential,2,11,commercial
RD06503,URBN,3,8,commercial
RD07823,urban,3,8,commercial
RD20031,highway,3,2,commercial
RD10891,highway,4,0,RESIDENTIAL
RD09296,highway,6,1,
,residential,3,8,commercail
RD15146,urban,4,8,
RD17332,urban,2,7,residential
RD22000,residential,3,,commercial
RD00416,urban,3,11,COMMERCIAL
RD06811,urban,4,6,industrial
RD01169,RESDNTL,3,9,residential
RD19083,urban,4,5,commercial
RD21261,Urban,3,11,COMMERCIAL
RD20102,residential,2,12,residential
RD10111,residential,2,13,residential
RD08229,residental,2,14,residential
RD10338,highway,6,2,commercial
RD21997,URBN,2,8,commercial
RD17318,residential,2,,COMMERCIAL
RD20153,highway,5,2,industral
RD14703,residential,2,15,industrial
RD03977,residential,,8,commercial
RD13571,resdntl,1,,residential
RD04687,residential,1,6,commercial
RD03574,HIGHWAY,3,3,Commercal
RD15348,highway,4,1,
RD16741,highwy,4,3,residential
RD04171,Highway,3,2,residental
RD14459,highway,4,3,commercial
RD17080,residential,3,12,commercial
RD13542,Urbn,2,,industrial
,highway,5,0,residential
RD14435,highway,3,3,Industral
RD09109,urban,2,4,
RD01791,hghway,3,3,residential
RD18894,urban,3,9,residential
RD11279,URBN,3,5,industrial
RD00819,residential,3,10,residential
RD21724,highway,4,1,commercial
RD06105,urban,4,10,commercial
RD18649,urban,,10,residental
RD00596,urban,3,8,residential
RD12278,urban,3,9,commercial
RD21078,urban,,6,
RD18488,Urban,4,9,commercial
RD10441,URBN,2,6,commercail
RD10736,urban,4,4,commercial
RD06249,URBN,4,11,commercial
RD06703,RESIDENTIAL,2,10,commercial
RD12151,urban,4,4,commercial
RD04977,residential,1,10,
RD03260,Urbn,4,9,commercial
RD21125,Urbn,,4,residential
RD20542,urban,2,6,residential
RD01665,urban,2,4,Residential
RD07650,residential,1,15,residential
RD21298,residential,3,11,residential
RD00253,residential,1,13,commercail
RD12930,hghway,3,2,commercial
RD00148,residential,2,8,commercial
RD21789,residential,1,8,commercial
RD16750,URBN,2,11,residential
RD03495,residential,1,13,Residntl
RD17371,urban,2,10,residential
RD10521,urban,,10,residental
RD18737,highway,5,2,industrial
RD19536,urban,4,3,commercial
RD20036,residential,3,15,residential
RD14662,highway,4,1,industrial
RD09803,RESIDENTIAL,1,12,residential
RD09136,urbna,4,11,Commercial
RD06478,urban,3,4,residential
RD21888,urban,2,7,residential
RD11709,HGHWAY,6,2,commercial
RD21000,residential,1,10,residential
RD14325,highway,6,1,commercial
RD01947,highway,3,1,industrial
RD02765,residential,3,14,residential
RD07078,highway,4,1,commercail
RD10044,URBN,4,9,RESIDENTIAL
RD12833,residential,1,9,residential
,urban,4,,industrial
RD13217,residential,2,9,residental
RD17262,residential,3,,Commercal
RD10070,Resdntl,1,5,commercial
RD06121,Hghway,,1,industrial
RD07049,residential,,,comerical
RD04392,residental,1,15,commercial
RD20965,residential,2,7,residential
RD01066,urban,,6,commercial
RD21795,Urban,2,6,commercial
RD07224,residential,1,8,Industral
RD15888,highway,3,2,
RD13987,Resdntl,3,9,
RD21802,urban,4,5,residential
RD10690,highway,5,2,industrial
RD21272,HGHWAY,4,0,commercial
RD00756,highway,,0,COMMERCIAL
RD13082,highway,4,3,industrial
RD03427,highway,,0,industrial
RD10706,urban,2,9,commercial
RD02746,urban,3,7,commercial
RD02253,residental,2,8,residential
RD03697,highway,6,2,residential
RD15468,residential,3,8,commercial
RD08470,urban,4,,residential
RD08390,urban,3,4,commercial
RD15177,urbn,2,9,
RD01781,resdntl,2,8,residential
RD18965,urbna,3,4,commercial
RD21141,urban,4,6,industrial
RD09562,urban,3,6,residental
RD09021,urban,3,11,commercail
RD16615,urbna,2,11,residential
RD01398,Residential,1,11,
RD14131,Residential,3,12,Residential
RD21228,urbna,4,7,Commercial
RD07789,urban,3,10,industrial
RD01142,HIGHWAY,3,2,commercial
RD04806,residential,1,10,commercial
RD02959,residential,2,5,residential
RD14363,urban,4,6,commercial
RD18776,residential,1,5,residential
RD01522,urban,2,11,
RD04341,residential,3,14,Residntl
RD03253,highway,3,1,commercial
RD01896,residential,2,9,commercial
RD10020,residential,1,,Industrial
RD09682,residential,2,8,residential
RD08675,highway,3,2,industral
RD00892,urban,2,9,residential
RD02350,Resdntl,2,7,Residential
RD04711,residential,2,15,commercail
RD10177,highway,6,3,commercial
RD11917,residential,2,11,Residential
RD04309,residential,2,14,Residntl
RD18846,residential,3,8,commercial
RD18416,residential,1,12,commercial
RD00581,Urbn,3,9,commercial
RD04946,highway,3,,industrial
RD19613,highway,4,,
RD07826,urban,,11,commercail
RD15252,residential,2,10,residental
RD01098,highway,4,3,commercial
RD02833,residential,,14,Industral
RD01879,urbn,4,3,commercial
RD04996,highway,4,1,commercial
RD21090,highway,6,3,commercial
RD16587,residential,2,6,residential
RD11385,highway,4,0,residential
RD10387,residential,3,14,commercial
RD15007,Highway,3,2,industrial
RD03730,residential,2,5,residential
RD11550,urban,4,3,commercial
RD10021,RESDNTL,1,15,Residntl
RD00981,URBN,2,11,industrial
RD04884,residential,3,15,residential
RD09029,residential,3,8,residential
RD21345,highway,4,0,residential
RD05975,Resdntl,3,6,industral
RD16597,hghway,5,0,RESIDENTIAL
RD10741,hghway,4,1,residential
RD12283,residential,1,14,residential
RD17045,urban,4,11,RESIDENTIAL
RD18003,Hghway,5,2,commercial
RD20599,Residential,1,13,residential
,urban,3,10,residential
RD10800,urban,3,6,COMMERCIAL
RD02003,residential,2,8,
RD00108,residential,2,,residential
RD04292,urban,2,,Commercal
RD13441,resdntl,2,8,Residntl
RD01164,urban,4,4,Residntl
RD18195,urban,,5,Commercal
RD04504,URBN,2,7,commercial
RD18518,urban,3,4,commercial
RD13845,HIGHWAY,4,2,industrial
,urban,3,5,industrial
RD14834,highway,3,3,commercial
RD00875,highwy,,1,industrial
RD11121,highway,3,2,industrial
RD08387,urban,0,10,comerical
RD06642,urban,3,,commercial
RD19357,Hghway,3,2,residential
RD06721,urban,2,3,residential
RD18096,residential,,5,Residential
RD12356,highway,3,1,industrial
RD00088,urban,4,4,commercail
RD15099,residential,1,11,residential
RD04297,Hghway,5,1,INDUSTRIAL
RD11474,residential,3,5,commercial
,urban,,11,commercial
RD12652,highway,,2,
RD14014,Highway,4,2,commercial
RD11899,URBAN,3,10,commercial
RD07565,highway,5,2,commercail
RD04102,highway,4,3,commercial
RD20312,urban,2,8,industrial
RD00781,urban,2,8,commercial
RD21329,residential,3,9,residental
RD21897,residential,3,14,residential
RD16433,urban,3,6,commercial
RD18254,highway,4,2,Commercal
RD19047,residential,3,11,residential
RD06238,urban,4,3,Residntl
RD05013,highway,3,2,commercial
RD19743,residential,3,15,COMMERCIAL
RD08265,residential,2,10,residental
