road_id,road_type,num_lanes,num_signals,zone_type
RD10131,urban,4,4,commercial
RD11983,residential,1,5,
RD14338,highway,6,1,industrial
RD17911,residential,,13,
RD10563,residential,,15,commercial
RD07905,residential,1,12,residential
RD21829,residential,3,13,residential
RD12919,urban,,5,commercial
RD20643,residential,3,5,residential
RD01881,residential,1,9,commercial
RD02280,highway,6,0,residential
RD02305,residential,2,11,commercial
RD21720,residential,1,12,residential
RD10688,urban,2,4,residential
RD11435,highway,6,3,industrial
RD12079,highway,5,1,commercial
RD01585,residential,,15,commercial
RD12635,residential,3,7,commercial
RD15953,highway,,,commercial
RD14888,urban,3,10,industrial
RD12791,residential,1,,commercial
RD11764,urban,3,6,industrial
RD12807,residential,1,10,commercial
RD09491,highway,3,3,commercial
RD12161,residential,3,10,commercial
RD13859,highway,6,1,residential
RD02525,residential,1,10,residential
RD00558,residential,3,15,residential
RD20343,highway,,0,residential
RD00901,residential,1,13,residential
RD16216,residential,1,10,commercial
RD17008,urban,4,8,residential
RD13355,residential,3,5,residential
RD10583,highway,6,2,
RD17195,residential,1,12,residential
RD17792,residential,3,6,residential
RD13304,residential,1,14,commercial
RD03062,residential,2,9,industrial
RD00058,urban,2,6,commercial
RD00996,urban,4,4,commercial
RD13054,urban,4,8,commercial
RD21959,highway,,1,commercial
RD01696,urban,3,8,
RD08439,residential,2,9,commercial
RD05537,residential,2,12,industrial
RD19032,highway,,3,residential
RD08681,highway,3,2,residential
RD12381,highway,5,0,residential
RD11750,highway,3,3,residential
RD05560,urban,4,7,
RD11440,highway,,2,commercial
RD04368,highway,5,2,residential
RD10251,urban,3,11,commercial
RD12199,urban,4,10,commercial
RD21981,residential,3,8,residential
RD16718,residential,1,14,residential
RD19925,highway,4,2,commercial
RD15927,urban,3,7,residential
RD07396,highway,6,1,industrial
RD08984,residential,3,13,residential
RD13068,urban,2,5,commercial
RD03226,urban,2,4,industrial
RD11661,urban,3,4,commercial
RD11030,residential,3,7,residential
RD18560,residential,2,14,
RD10904,residential,1,8,residential
RD01356,residential,3,11,residential
RD01191,urban,4,5,industrial
RD18615,urban,4,7,residential
RD11079,urban,3,7,residential
RD12822,highway,5,2,industrial
RD02346,urban,4,6,industrial
RD20618,urban,2,6,industrial
RD12620,highway,3,,industrial
RD21291,residential,1,15,residential
RD05638,urban,3,9,commercial
RD17537,urban,4,8,
RD11335,highway,3,1,industrial
RD19005,residential,1,6,commercial
RD13647,urban,4,5,commercial
RD04546,urban,4,7,industrial
RD16532,residential,1,14,commercial
RD21307,highway,,0,commercial
RD17846,residential,2,11,commercial
RD10974,highway,4,2,industrial
RD11039,highway,4,,commercial
RD15831,residential,2,6,residential
RD08447,residential,3,10,residential
RD08863,residential,1,,commercial
RD13383,residential,1,7,residential
RD21017,highway,6,2,commercial
RD19977,urban,3,3,commercial
RD00091,urban,,3,residential
RD12494,residential,1,14,residential
RD17848,urban,2,,commercial
RD12797,urban,2,3,residential
RD00066,urban,,3,industrial
RD02738,residential,3,14,commercial
RD01503,urban,2,11,industrial
RD06171,residential,1,13,commercial
RD08366,residential,3,11,residential
RD08702,residential,,9,residential
RD04179,residential,1,6,
RD18461,residential,2,6,industrial
RD12615,residential,1,11,commercial
RD01844,highway,,1,industrial
RD03072,urban,3,8,residential
RD08649,residential,1,8,commercial
RD07568,highway,6,3,commercial
RD12966,residential,1,10,residential
RD19409,highway,4,1,industrial
RD01027,highway,4,2,industrial
RD06711,residential,2,8,residential
RD14285,highway,3,2,commercial
RD12951,residential,3,9,commercial
RD13270,residential,2,13,residential
RD16290,urban,2,9,commercial
RD06589,urban,3,5,commercial
RD04441,residential,1,15,residential
RD03599,highway,4,3,residential
RD08682,urban,3,9,industrial
RD00604,highway,5,2,commercial
RD00482,urban,3,5,commercial
RD03511,highway,6,0,commercial
RD21316,residential,,6,commercial
RD11522,urban,4,4,commercial
RD09454,highway,5,0,
RD18083,residential,2,13,residential
RD06767,highway,3,0,industrial
RD00486,highway,5,3,residential
RD21203,urban,,3,residential
RD12116,urban,2,6,commercial
RD12100,urban,4,7,commercial
RD02961,highway,3,2,commercial
RD20893,urban,3,9,commercial
RD05239,highway,6,3,commercial
RD06965,highway,4,2,industrial
RD15444,highway,5,1,industrial
RD02836,highway,3,3,
RD02943,urban,4,10,
RD05718,residential,1,15,residential
RD17074,residential,,14,residential
RD01814,urban,4,7,residential
RD00769,highway,6,3,
RD15047,residential,1,8,
RD13367,highway,5,0,industrial
RD00528,urban,2,11,commercial
RD02329,highway,3,3,industrial
RD04150,highway,6,3,residential
RD13045,highway,6,2,residential
RD11026,urban,3,3,industrial
RD05279,urban,3,5,residential
RD09410,urban,4,7,residential
RD13563,residential,3,,residential
RD12604,residential,2,12,industrial
RD02470,residential,1,11,residential
RD04866,residential,3,10,commercial
RD01666,urban,3,7,residential
RD00100,urban,2,8,industrial
RD06993,urban,2,11,commercial
RD20487,urban,4,9,
RD09711,residential,2,12,commercial
RD16427,highway,4,3,residential
RD04254,residential,3,10,residential
RD00395,urban,2,5,commercial
RD05335,highway,5,2,industrial
RD15578,residential,3,11,commercial
RD00230,urban,2,,commercial
RD06110,highway,,1,industrial
RD15627,urban,4,4,commercial
RD00860,residential,1,6,commercial
RD08815,urban,4,11,
RD01058,residential,2,6,commercial
RD18839,highway,5,,industrial
RD05856,residential,3,12,commercial
RD16993,urban,4,3,residential
RD17722,residential,3,12,commercial
RD15732,urban,2,5,industrial
RD17485,residential,2,5,commercial
RD09566,urban,,3,commercial
RD05371,urban,3,11,industrial
RD10202,residential,1,,residential
RD16422,highway,,2,industrial
RD13295,residential,2,9,residential
RD04873,residential,2,15,residential
RD06914,residential,,,residential
RD18856,residential,3,7,commercial
RD21260,urban,4,11,industrial
RD00910,residential,3,13,residential
RD02618,urban,3,6,commercial
RD07509,urban,3,5,commercial
RD20592,highway,5,,residential
RD12262,residential,,5,industrial
RD21039,residential,1,12,residential
RD00087,residential,1,9,industrial
RD06808,highway,5,3,commercial
RD02571,urban,2,9,residential
RD17366,urban,4,10,residential
RD05981,residential,3,6,residential
RD07578,highway,4,1,commercial
RD05775,residential,3,10,residential
RD10223,residential,1,6,residential
RD21619,residential,2,6,residential
RD16571,residential,2,10,commercial
RD19427,urban,3,5,commercial
RD10276,residential,3,6,commercial
RD05749,urban,,5,residential
RD00299,highway,6,2,residential
RD00195,highway,6,3,industrial
RD21014,residential,1,,residential
RD06463,highway,,3,residential
RD00443,residential,2,11,residential
RD06254,residential,1,,residential
RD16029,urban,2,11,commercial
RD07707,highway,6,1,
RD09355,residential,3,9,residential
RD15464,urban,3,3,commercial
RD00157,residential,3,12,residential
RD00856,residential,3,15,commercial
RD10448,urban,3,7,residential
RD21342,residential,2,7,
RD16818,residential,2,14,commercial
RD19362,highway,6,0,commercial
RD09507,residential,1,6,residential
RD19304,residential,1,15,residential
RD01914,urban,3,5,commercial
RD09923,highway,4,3,industrial
RD00226,residential,1,8,commercial
RD06791,urban,2,7,industrial
RD04042,urban,2,10,residential
RD00201,urban,3,,commercial
RD06864,highway,6,2,
RD08651,urban,2,6,commercial
RD08454,urban,4,7,commercial
RD00279,residential,2,6,
RD00080,urban,2,4,commercial
RD04389,residential,3,10,residential
RD12621,residential,3,12,residential
RD14706,residential,3,15,industrial
RD07058,highway,6,3,commercial
RD04903,residential,3,5,commercial
RD21327,highway,6,0,residential
RD02888,highway,3,3,commercial
RD02749,highway,5,0,residential
RD16841,urban,3,6,commercial
RD02950,residential,1,14,industrial
RD14241,urban,2,10,commercial
RD00411,urban,3,,commercial
RD03640,residential,1,,
RD11885,residential,1,5,residential
RD18941,highway,6,3,
RD09448,residential,1,10,commercial
RD06058,residential,1,5,residential
RD08920,residential,1,7,residential
RD01130,residential,1,8,residential
RD08167,urban,2,8,commercial
RD01100,highway,6,2,commercial
RD07879,urban,2,11,industrial
RD15318,urban,2,5,industrial
RD16089,residential,2,12,residential
RD06079,residential,,14,residential
RD21896,residential,1,15,commercial
RD06587,highway,4,1,industrial
RD21586,urban,2,9,industrial
RD15242,residential,3,15,residential
RD01795,urban,4,6,commercial
RD13194,urban,2,10,commercial
RD05446,residential,,13,
RD04774,urban,,9,commercial
RD21481,highway,4,3,commercial
RD17654,urban,3,10,residential
RD02237,highway,4,1,
RD10205,highway,4,2,residential
RD00496,highway,6,3,commercial
RD18802,residential,2,12,residential
RD19988,residential,3,12,commercial
RD10519,urban,4,4,residential
RD09160,residential,3,7,residential
RD19892,urban,2,4,commercial
RD02098,highway,5,3,industrial
RD18721,urban,2,8,commercial
RD17761,residential,3,9,
RD21702,residential,1,14,commercial
RD12568,urban,2,5,commercial
RD11916,highway,5,3,commercial
RD09244,highway,6,1,commercial
RD16975,urban,2,11,commercial
RD13789,residential,,9,residential
RD05670,residential,3,6,
RD09880,urban,3,,
RD21561,highway,6,0,
RD20228,residential,2,13,residential
RD20481,highway,,2,residential
RD16208,residential,1,5,
RD09736,urban,3,7,industrial
RD21696,highway,6,1,commercial
RD01177,urban,2,10,residential
RD05681,residential,3,15,residential
RD02547,urban,3,5,commercial
RD13206,residential,2,7,residential
RD10443,urban,4,5,residential
RD06817,highway,4,2,commercial
RD19345,highway,3,1,residential
RD08635,urban,3,10,commercial
RD18510,highway,5,0,residential
RD13755,residential,1,10,commercial
RD07261,urban,4,6,commercial
RD18404,residential,1,10,commercial
RD20178,residential,3,6,industrial
RD01078,highway,6,3,commercial
RD02951,urban,4,11,commercial
RD03377,urban,3,,residential
RD05061,residential,1,8,commercial
RD19784,residential,2,13,commercial
RD03837,residential,3,13,commercial
RD07366,highway,5,3,residential
RD04517,urban,4,8,industrial
RD09934,highway,4,1,residential
RD09081,residential,3,13,residential
RD01552,highway,3,2,commercial
RD04724,residential,1,11,commercial
RD04131,urban,4,9,residential
RD00710,residential,3,,residential
RD19903,highway,,,industrial
RD05888,residential,3,14,residential
RD13596,highway,6,,industrial
RD13948,urban,4,4,residential
RD17474,highway,,0,industrial
RD07234,urban,2,10,industrial
RD03788,residential,1,,residential
RD12419,residential,1,8,residential
RD20125,residential,,8,residential
RD01636,highway,5,0,residential
RD06013,residential,,11,residential
RD00437,highway,4,2,industrial
RD08169,urban,2,11,commercial
RD13297,residential,1,8,commercial
RD00358,highway,4,0,residential
RD10415,urban,4,4,commercial
RD03502,highway,4,0,commercial
RD00231,urban,2,9,residential
RD11394,residential,2,11,residential
RD14659,residential,2,11,industrial
RD19939,residential,,7,industrial
RD13019,urban,3,8,commercial
RD01459,urban,2,9,commercial
RD15863,residential,3,5,residential
RD09966,residential,,5,commercial
RD00952,urban,2,3,residential
RD10717,urban,4,3,commercial
RD11778,urban,2,8,commercial
RD02879,urban,,11,commercial
RD13900,urban,3,3,industrial
RD00540,highway,5,1,commercial
RD13817,residential,2,13,residential
RD15179,urban,4,8,commercial
RD08438,urban,3,6,residential
RD15624,residential,1,5,residential
RD00594,highway,3,3,industrial
RD07772,urban,3,6,residential
RD21861,residential,3,6,residential
RD08895,residential,1,10,residential
RD21846,residential,3,5,industrial
RD17858,highway,6,2,commercial
RD11904,residential,2,10,residential
RD01498,residential,1,11,residential
RD04233,urban,,7,commercial
RD06777,residential,3,6,residential
RD06781,highway,4,3,
RD18842,urban,3,,commercial
RD07728,highway,6,3,industrial
RD17095,residential,2,7,commercial
RD12248,residential,3,15,residential
RD12738,urban,4,11,
RD04122,urban,2,5,commercial
RD01456,highway,4,2,residential
RD19152,highway,4,1,commercial
RD18360,urban,2,6,commercial
RD11844,highway,6,0,industrial
RD15383,urban,2,5,
RD03764,residential,2,7,residential
RD21253,residential,2,13,residential
RD08867,urban,3,5,commercial
RD00863,highway,3,3,industrial
RD14747,highway,3,0,industrial
RD01799,highway,6,0,commercial
RD03272,residential,,10,commercial
RD19565,urban,4,7,residential
RD18645,residential,3,9,industrial
RD19916,highway,3,2,commercial
RD14146,residential,2,6,residential
RD03008,urban,2,5,
RD08031,residential,2,10,commercial
RD07312,urban,3,6,industrial
RD10711,urban,4,6,commercial
RD10236,urban,2,6,residential
RD06285,highway,3,1,residential
RD12020,residential,1,13,
RD04894,urban,,5,
RD07390,residential,3,11,commercial
RD11701,urban,4,5,industrial
RD12312,highway,5,0,commercial
RD09593,residential,3,11,residential
RD14220,residential,2,12,residential
RD01081,urban,4,9,residential
RD18957,urban,,8,commercial
RD03002,residential,1,10,residential
RD15667,residential,1,13,industrial
RD10816,highway,3,2,commercial
RD05460,residential,1,14,
RD18785,residential,3,15,residential
RD14921,highway,6,3,
RD02739,residential,,14,residential
RD21218,urban,4,7,commercial
RD01155,residential,3,13,commercial
RD17285,urban,4,9,residential
RD07857,urban,3,10,commercial
RD02182,urban,3,7,commercial
RD13475,residential,1,13,commercial
RD10008,residential,3,11,commercial
RD06442,urban,2,4,residential
RD18599,highway,5,2,residential
RD02297,residential,2,12,industrial
RD18061,highway,6,1,commercial
RD06239,urban,4,10,industrial
RD13189,highway,,3,industrial
RD20987,residential,1,7,residential
RD13280,residential,2,11,commercial
RD12016,highway,3,2,
RD16996,urban,2,5,residential
RD05463,highway,6,2,residential
RD09107,residential,3,10,residential
RD03987,residential,,,commercial
RD03773,highway,4,1,industrial
RD12078,urban,3,5,commercial
RD14115,highway,5,3,industrial
RD04182,highway,6,3,commercial
RD17845,residential,2,6,commercial
RD05320,urban,3,7,commercial
RD15230,highway,3,0,
RD18621,urban,4,,commercial
RD18676,residential,1,15,residential
RD21711,urban,4,7,commercial
RD00645,residential,2,5,residential
RD02480,urban,3,11,commercial
RD16827,residential,1,12,residential
RD03115,residential,1,9,residential
RD05787,residential,3,11,
RD12840,urban,4,10,industrial
RD12669,urban,,9,residential
RD21313,highway,3,1,commercial
RD01088,urban,4,9,residential
RD00713,residential,1,14,
RD11814,highway,4,0,industrial
RD18636,urban,3,9,residential
RD14771,urban,2,3,residential
RD16800,urban,2,,commercial
RD03724,highway,4,3,commercial
RD10814,residential,3,9,residential
RD18139,residential,3,7,residential
RD16579,residential,1,13,residential
RD17072,urban,3,5,commercial
RD03513,residential,3,12,commercial
RD17235,urban,,,residential
RD21359,residential,3,,residential
RD06073,highway,4,1,industrial
RD03932,residential,3,6,commercial
RD18041,highway,6,3,industrial
RD10492,urban,3,,commercial
RD13117,residential,1,10,residential
RD03551,highway,6,3,industrial
RD12682,residential,2,13,
RD19163,residential,,7,commercial
RD04326,highway,3,3,
RD15648,highway,6,0,commercial
RD03762,residential,,8,industrial
RD08286,urban,3,3,commercial
RD16548,urban,2,6,residential
RD07407,residential,2,11,residential
RD17705,residential,1,5,residential
RD07418,urban,4,5,residential
RD18428,residential,,7,residential
RD21900,highway,6,1,industrial
RD06997,highway,4,1,industrial
RD08936,urban,2,,industrial
RD07291,residential,3,7,commercial
RD06815,urban,4,9,commercial
RD17206,highway,3,0,commercial
RD03009,residential,1,9,residential
RD00124,highway,3,1,commercial
RD04283,highway,6,1,industrial
RD07384,highway,3,3,commercial
RD10618,highway,4,3,
RD10106,highway,4,3,residential
RD00824,urban,4,3,commercial
RD02654,highway,5,1,commercial
RD16450,residential,1,13,commercial
RD06183,urban,2,6,commercial
RD00013,urban,4,3,commercial
RD02312,residential,3,14,commercial
RD20607,highway,5,3,industrial
RD00709,highway,4,0,commercial
RD02451,highway,6,0,industrial
RD15082,residential,2,10,commercial
RD09155,highway,4,1,industrial
RD11482,urban,4,5,
RD00605,urban,2,10,commercial
RD21223,residential,2,10,industrial
RD11355,residential,1,5,residential
